가게 이름,댓글,작성 날짜
이탈리아음식,"연인이나 친구랑 오기 좋음 
변함 없는 맛 최고👍",5.16.목
이탈리아음식,"너무 맛있어요
기분좋게 맵고 느끼하지 않고 잘 넘어가용",5.16.목
이탈리아음식,"음식이랑 종류도 다양하고 맛있어요!!
부모님과 같이 왔는데 맵기 조절도 할 수 있어서 좋았어요~",6.1.토
이탈리아음식,바비레드 다른지점은 가봤는데 강남점은 처음이에요. 맛이야 역시 맛있고 양도 많아요 !!! 메뉴는 크림파스 타랑 스튜에 치즈추가해서 먹었습니당 ㅎㅎ 다...,3.13.수
이탈리아음식,"음식이 너무 맛있어요

내부도 깔끔해서 좋네요",5.12.일
이탈리아음식,"정말 맛있었고 다시 갈 것 같아요 
대신 2단계는 좀 매웠던.... ㅋㅋ",5.23.목
이탈리아음식,역시 매콤한 파스타로는 바비레드가 제일 맛있는 것 같아요 !! 샐러드까지 완벽 조합이었어요,5.30.목
이탈리아음식,"아는 오빠 생일 기념으로 오빠의 파스타 맛집에 왔는 데, 퀄리티 대박이다🥹 매운맛도 선택가능하고 직원 분들도 너무 친절하니 기분 업 , 혀도 맛있음에 ...",1.9.화
이탈리아음식,"예약없고 대기없이 들어갈 수 있어서 좋았어요!! 주문
하기전 직원분이 맵기랑 리뷰이벤트 하나하나 설명해
주시는데 친절하고 음식주문하고서 빨리 나와...",4.27.토
이탈리아음식,너무 맛있어용 ㅎㅎㅎ!!!! 또오려구요~~!,6.21.금
이탈리아음식,친구들이랑 오기좋고 맛있어요!!!!,4.28.일
베트남음식,"예전에 한우말고 그냥곱창쌀국수 먹었을 땐 많이 질 겨서 별로였는데! 오늘은 한우곱창으로 먹어봤어요 속에 곱이 꽉 차있고, 누린내 없는 편은 아니지...",7.1.월
베트남음식,쇼룸에상담 왔다가 점심^^ 양이 여성분들은 많은양 인듯^ 직원분들 친절하게응대해주고 음식도 빨리나 와서 좋았어요 그리고 좋았던점은 웨이팅을 일...,6.23.일
베트남음식,엄청난 웨이팅을 자랑하는 강남역 맛집 땀땀. 평일 저 녁 6시쯤 갔더니 무난하게 착석 가능했어요. (나올 때 는 또 웨이팅 ㅋㅋ) 매운소곱창쌀국수 비싸긴 ...,5.27.월
베트남음식,땀땀 쌀국수 먹고싶어서 평일 저녁에 갔더니 사람이 많더라구요 .!.! 매운 한우 소곱창 쌀국수랑 직화 소고 기 쌀국수 그리고 분짜와 쉬림프코코넛롤까지 ...,6.12.수
베트남음식,땀땀하면 매운곱창쌀국수가 인기지요 숯불쌀국수도 불맛 가득 좋고요~ 지점마다 차이가 좀 있지만 강남 땀땀이 주변에선 맛있다고 소문났던데 역시 소...,5.21.화
베트남음식,"땀땀 처음가봤는데 맛있네요!!! 여러명이서 갔으면 곱 창쌀국수도 시키고 분짜도 시키고ㅎㅎ그랬을텐데 혼 자가서 기본메뉴만 먹어봤어요. 사장님, 일하...",5.28.화
베트남음식,"짜조, 매운한우소곱창쌀국수, 숯불구이돼지고기덮밥 먹었습니다! 모든 메뉴가 성공적이어서 뿌듯했던 방 문이었어요! 그리고 양도 너무 많아서 엄청 배...",5.28.화
베트남음식,"서울 강남 맛집 중 한 곳이라 해서 서울여행간 김에 들 렀는데, 쌀국수가 양도 진짜 많고 정말 맛있어서 왜 맛 집인지를 이해할 수 있었습니다. 그만큼 정말 ...",6.1.토
베트남음식,또또또또또 간집 강남역 쌀국수 최애 땀땀! 몇번을 간 지 모르겠네요 ㅋ 진짜 자주가는데 음식도 짱 빨리나 오고 고기 양이 미쳤습니다. 국물도 완전 마싯...,5.21.화
베트남음식,12時ごろにお店について、それぞれ異なるメニュー を注文。10分も待たずすぐに料理が提供されて良か ったです！ ボリュームも満点で、味もさらっ...,6.22.토
베트남음식,"줄서는 맛집에 반영된 강남 매운 쌀국수 맛집!
매운 한우 대창 쌀국수 대만족이에요
볶음밥도 맛있고 직원분들도 친절해요 👍",6.18.화
베트남음식,친구들과 방문했던 강남 맛집 땀땀❤️ 리뷰는 처음인 데 제가 1년에 한두번은 서울 올라가면 먹는 맛집이에 요 ㅎㅎㅎ 처음에 곱창쌀국수에 반해서 친구들...,5.18.토
베트남음식,"근본 오브 근본 쌀국수 곱창 쌀국수 여기가 제일 맛있
음 맵기 선택 가능해서 좋구 한우곱창이라 음청 실함
ㅋㅋ 분짜두 존맛탱이구 강남에서 베트남 음식 ...",6.18.화
베트남음식,쌀국수가 맛있었어요. 하노이 분자에 소스 뿌려서 먹 으니까 상큼한 맛이 넘 맛있었어요! 가게 내부도 깨끗 하고 소곱창 쌀국수의 소곱창에 곱이 진짜 너무...,5.1.수
베트남음식,"몇 년만에 재방문한 곱창쌀국수 맛집, 땀땀!! 평일 점 심시간이라 대기 때문에 걱정 했는데 생각보다 얼마 안기다리고 바로 입장했고 음식도 주문과 동시...",4.29.월
베트남음식,오랜만에 매운소곱창쌀국수 생각나서 왔는데 역시 백 화점보다 본점이 가장 맛있습니다. 등갈비 튀김? 새로 있길래 시켜봤는데 정말 맛있게 잘먹었어요~양...,6.11.화
베트남음식,와 역시 땀땀 소곱창 쌀국수에 원조는 땀땀이죠 ~~~ 몇일전 부터 소곱찰 쌀국수가 아른거려서 땀땀 본점 에 다녀왔는데 냄새도 안나고 너무 맛있게 먹었...,4.11.목
베트남음식,"오랫동안 맛도 양도 변함없는 곳🥹✨ 살이 두둑하게 붙은 쪽갈비 쌀국수, 고소한 곱 가득 들어 야들야들 꼬소한 한우곱창쌀국수, 담백하고 쫀득한 소꼬...",5.23.목
베트남음식,새로나온 한우소곱창 쌀국수랑 분짜랑 같이먹으면 맵 단 조합 굿 먹어도먹어도 면이 계속나오는 푸짐한 강 남역 땀땀!! 저녁엔 늘 웨이팅 있어서 빨리와야...,6.17.월
베트남음식,"바로 자리안내해주시고 키오스크로 주문!
직원분들 친절하시고 음식도 금방 나와요~
양 엄청 많아서 배터져요",6.22.토
베트남음식,월요일 낮 12:30 도착해서 줄 서기 시작하고~입장~ 음식 받기까치 총 10분 걸렸어요. 앞에 세 팀! 항상 맛 있고 활기넘치는 분위기에 에너지 얻어갑니다 ...,6.24.월
베트남음식,강남역 베트남 쌀국수 맛집 땀땀 드디어 방문성공! 평 일 점심 시간이었지만 운이 좋게도 웨이팅 없이 들어 갔어요😆 같이 간 친구랑 저 모두 곱창을 못 먹...,4.16.화
베트남음식,유명한 집인데 이번에 처음 가봤어요 !! 시킨 메뉴들 모두 성공적..✨ 곱창 쌀국수는 곱창이 진짜 쫄깃하 고 맛있어요ㅠ 숯불직화 소고기쌀국수도 국물...,4.30.화
베트남음식,강남역 맛집! 쌀국수 원래 좋아하는데 곱창쌀국수는 처음 먹어봤는데 맛있었어요! 매운맛 단계도 고를 수 있는데 엽떡 초보맛 먹는 사람으로써 1단계 먹...,4.10.수
베트남음식,오랜만에 방문했는데 전보다 맛이 더 좋아진거 같아요! 양도 엄청 푸짐하고 국물도 진짜 진국이에요. 곱창 쌀국수 곱창도 곱이 많고 신선한지 잡내도 안 나요,6.13.목
베트남음식,옛날부터 먹고싶던 소곱창쌀국수! 강남맛집 강추이고 쌀국수 향신료 맛도 난나고 소곱창에 곱도 가득하니 넘 맛있었는데 양이 2인분인줄은 몰랐어요.. 곱...,4.9.화
베트남음식,2019년 처음 방문했을 때 상당히 웨이팅했던 기억이 있는 강남역 베트남음식점에 들러보았다. 지금은 여 러 백화점 식당가에 입점한 강남역 쌀국수집이...,4.14.일
베트남음식,"쥰맛탱집 매운소곱창쌀국수는 늘 맛있고 프라이드바
쿠테라는 보석도 발견 2인이서 매운소곱창쌀국수+프
라이드바쿠테+짜조 이조합강추요",6.11.화
베트남음식,"칭구와 방문한 땀땀! 저녁 7시쯤 도착하니 다행히 웨 이팅 없이 들어갔어요 매운 한우소곱창 쌀국수 도전 해봤는데, 역시 한우라그런지 곱창이 튼실하고 ...",5.27.월
베트남음식,강남역맛집 베트남쌀국수 전문점 땀땀 후기 땀땀이야 뭐 매운소곱창쌀국수로 워낙 유명한 집이라 이건 기 본으로 시켜야지! 이번엔 한우곱창 버전이 나왔...,4.17.수
베트남음식,곱창쌀국수에 곱창이 이렇게나 그득그득하게 들어있 을줄 몰랐는데 곱창이 들어갔음에도 국물이 깔꿈하고 면을 다 먹을때까지도 곱창과 함께했숨다.. (칭...,4.25.목
베트남음식,강남역 쌀국수 맛집이에요. 가게 앞에는 보양쌀국수 라고 붙어있어요 ~ 쌀국수가 보양식이라니.. 다소 의 아했지만 먹어보고 그럴만하다 생각했어요. 평...,4.24.수
베트남음식,유명하다는 땀땀 드디어 먹고왔네요ㅠ 쌀국수 종류 진짜 많고 얼큰쌀국수 약간 마라탕30%맛 이었어요. 얼큰+곱창 부드럽고 양도 많았습니당!! 저는 개...,4.16.화
베트남음식,소곱창 쌀국수 1단계 맵기로 하니 딱 맛있게 매워서 너무 맛있게 잘 먹었어요ㅎㅎ 등갈비도 달짝하니 맛 나고 양도 엄청 푸짐해요ㅎㅎ 사이드로 시킨 쉬...,4.9.화
베트남음식,쌀국수계의 신*설농탕이에요 음식 주문하면 바로 나 오는 느낌 소곱창 쌀국수는 맵기 조절 가능해서 좋고 소곱창이 가득하고 매콤해서 맛있어요 소고기 ...,6.13.목
베트남음식,"직화 소고기 쌀국수, 매운 쪽갈비 쌀국수 모두 다 맛있 어요. 쌀국수 국물이 진짜 끝장나요! 정말 사람 많고 붐비는 곳이지만 사장님이랑 직원분들이 너무 ...",4.13.토
베트남음식,땀땀매운한우곱창쌀국수 정말맛있네요 직원분들 친절하시고 음식이 빨리나와서 좋았어요 맥주가 술술 들어가는 맛 즐거운 점심시간이였습니다,5.10.금
베트남음식,몇년만에 다시 찾아왔어요~ 여전히 웨이팅이 있네요.. ! 매운 한우 소곱창 쌀국수 꼭 드셔보십쇼...! 진짜 곱 창이 너무너무 부드럽고 고소해요ㅠㅠ❤️ 바쿠...,4.9.화
베트남음식,매운소곱창쌀국수 0단계부터 맵기 선택이가능하네요 ? 1단계가 신라면 정도라 해서 1단계먹었어요. 입술 이 맵다기보단 마라같은 살짝의 매운맛이에요. ...,5.29.수
베트남음식,"소문난 맛집인데 이번에 처음 가봤어요~ 시킨 메뉴들 
모두 성공적! 곱창 쌀국수는 진짜 쫄깃하고 맛있어요~
쌀국수도 국물도 찐하고 최고였구요~ 기회되면...",6.8.토
베트남음식,땀땀 본점이라 다르긴 다르네 음식 맛있는 건 맛있는 거고 토요일 오픈때 계시던 분이 사장님이신지는 모 르겠는데 컨트롤타워의 능력이 대단했음 사장...,4.13.토
베트남음식,몇년 전 웨이팅해서 내돈내산했던 가게 땀땀..! 내가 다시 왔다‼️‼️😎🙌🏻 땀땀은 세계 최초 매운소곱창쌀국 수의 원조로 한우사골과 아시안 로얄퀴진 레시...,5.8.수
베트남음식,2년만 오랜만 땀땀 쌀국수 맛 그대로 함 진짜 맛있네요,6.8.토
베트남음식,"2명이 방문해서 매운소곱창쌀국수 2단계, 하노이분짜 먹었어요~ 주류 시키려면 테이블에 있는 모든 사람이 신분증이 있어야 해서 맥주를 못마셨어요.. 30...",7.6.토
베트남음식,기대가 너무 컷던거 같음 면과 국물이 따로 놈 무한리 필에서 숙주 국물 밥 1회 무료로 바뀐거같은데 왠만큼 잘먹는 사람이라도 배부를정도로 리필되기 때...,5.29.수
베트남음식,땀땀 처음 먹었을때 너무 맛있게 먹고 몇번더 갔었는 데 가끔 쌀국수 생각나면 땀땀으로 가요! 불맛나는 고 기에 쌀국수 너무 맛있습니다ㅠㅠ 저는 갈때마...,3.28.목
베트남음식,"직원분들도 친절하시고 너무 맛잇게 잘 먹었어요ㅠ 
또 먹고싶네요",6.14.금
베트남음식,여기 쌀국수 진짜 맛있내요. 다른데는 물 말아먹는듯 한 느낌이었는데 여기는 현지에서 먹는듯한 느낌이었 어요!! 매장도 넓고 직원분들도 친절하고 다 좋...,6.23.일
베트남음식,매운 소곱창 쌀국수 좋아하는데 한우 소곱창으로 만 들었다고 해서 큰맘 먹고 주문쓰.. 결과는 존맛탱 한우 라서 소곱창 특유 씁쓸한맛이 하나도 안느껴졌...,3.9.토
베트남음식,항상 대기가 있는 쌀국수 집이라 궁금해서 먹어봤어 요! 숯불 직화 소고기 쌀국수는 직원분이 앞에서 불로 지져주십니다ㅋㅋㅋ 고기에 숯불 향이 가득해...,3.19.화
베트남음식,사람이 많고 진짜 시끄러워요.. 직원분들 친절하시지만 너무 바쁘게 일하시는 게 느껴져서 정신없었습니다 음식들은 맛있었습니다,6.26.수
베트남음식,사람들이 줄 서는 이유가 있네요 평일 저녁에도 줄이 있긴 했는데 생각보다 금방 빠져서 얼마 안기다렸어 요 곱창 쌀국수는 매운맛 2단계로 시켰는데 매...,3.12.화
베트남음식,친구와 강남에서 뭘먹을까하다가 쌀국수 유명한 집이 있다고해서 오픈 시간 맞춰서 11시전부터 서서 기다 려서 먹은 곳인데요 !! 쌀국수안에있는 고기가 ...,4.10.수
베트남음식,"카운터에서 번호표를 받고 대기하셔야합니다~~ 3명 이서 좀 욕심내서 쌀국수2, 볶음밥1, 쪽갈비 이렇게 시켰는데 얼추 다 먹었어요ㅎㅎ 저는 숯불직화...",3.16.토
베트남음식,저의 최애 맛집 중 하나!!!양도 많고 맛있고 웨이팅해도 회전율이 좋아용👍,6.8.토
베트남음식,매운소곱창 맛집이예요. 한우소곱창이 한그릇 가득 담겨 나옵니다. 분짜 함께 먹었어요. 분위기 좋고 금방 웨이팅 걸리는 집입니다. 이국적인 음식 즐기고...,4.12.금
베트남음식,2주 전 비오는 토요일에 방문했습니다:) 늘 저녁에 가 서 4-50분 우습게 웨이팅하던 기억이 있어서 약속 시 간보다 서둘러서 갔는데 날이 흐려서 그런지 줄...,5.11.토
베트남음식,매운 쌀국수를 주문했는데 생각보다 안 매워서 맵찔이도 도전해 볼 만한 것 같아요ㅋㅋㅋ 면도 많아서 배부르게 먹었습니다😀,5.19.일
베트남음식,메뉴가 모두 맛이 깔끔하고 담백해서 맛있었어요!!! 양 도 너무너무 푸짐해서 완전 배부르게 먹었습니다. 매 운 한우 소곱창 쌀국수는 곱창안에 곱이 꽉차있...,3.8.금
베트남음식,어우 항상 맛잇구 엄청 빨리 나와서 오전 반차 끝내기 전에 호딱 먹구 왓어오 ㅎㅎ 행복해용 !!,5.17.금
베트남음식,운좋게 웨이팅 없이 바로 들어갔어요! 근데 지나가면 서 몇번 본 바로는 웨이팅이 있어도 빨리 빠지는 듯 했 습니다. 직화 소고기 쌀국수 주문했는데 앞에서...,3.31.일
베트남음식,쪽갈비가 맛있어요! 숙주랑 면도 한 번 리필 돼서 완전 배부르게 먹었어요😋,5.14.화
베트남음식,얼큰한 소곱창 칼국수 완전 추천이예요. 줄서는 식당 등 여러 매체에 소개된 만큼 기대도 많이 했는데 역시 나가 역시나네요! 곱창은 큼지막해서 곱도 가득...,3.10.일
베트남음식,"본점은 처음이에요! 롯백지하, 서울역점 다 가봤는데 본점이 최고네요 ㅋㅋ 오늘은 플렉스로 한우곱창으로 쌀국수 먹었는데 역시 존맛입니다ㅜㅜ!!! 양도 ...",3.9.토
베트남음식,다른 쌀국수들에 비해 향신료 냄새가 적어서 좋고 고 기를 토치로 그을려서 줘서 불맛 많이나서 맛있어요 그리고 기본적으로 양이 많아요 한그릇에 1.5...,3.9.토
베트남음식,"면 사리 추가 무료입니다! 곱창쌀국수 양도 엄청 많아
요!!! 살짝 매콤한데 맛나요. 음식 빨리나오고 직원분
들도 친절해요. 다만 테이블이 좁아요ㅠ",4.13.토
베트남음식,땀땀의 🔥매운소곱창 쌀국수🔥는 생각날때마다 먹 는 저인데요🤤 한남동 땀땀으로 자주 갔었는데 정말 오랜만에 본점으로 왔어요ㅎㅎ 여전히 맛있습...,4.27.토
베트남음식,"쌀국수 곱창 많고 푸짐. 매워 느끼하지 않고 맛있네요 
매운맛 조절가능하고 사이드 좋고 쪽갈비도 맛있어요",5.3.금
베트남음식,한우소곱창쌀국수 너무 맛있쟈냐~~~ 얼큰한 거 먹고싶을 때 땀땀 생각밖에 안 나요!!!,5.21.화
베트남음식,"양이 진짜 많고 맛있어요~!!
좀 많이 더운거 빼고는 직원분들도 친절하고 음식도 빨리 나와서 다 좋았어요",6.22.토
베트남음식,소곱창쌀국수랑 소꼬리쌀국수 둘다 재료가 엄청 푸짐해서 든든한 보양식 먹는 기분이었어요~! 예전에도 왔는데 아직도 여전히 인기많네용ㅎㅎ 맛있어요!!,4.12.금
베트남음식,곱창쌀국수 드디어 영접✨ 1단계로 시켰는데도 맵찔 이 입에는 꽤 매웠어요. 신라면보다 조금 더 맵다고 느 낀 정도? 근데 곱창도 진짜 많이 들었고 맛있었...,3.20.수
베트남음식,매운한우소곱창쌀국수와 분짜 맛있게 먹었어요. 베트남 현지 간듯요.,6.12.수
베트남음식,"일행만 있다면 바로 입장이 가능할수도
패스트푸드마냥 엄청난 속도로 음식이 나옵니다",6.20.목
베트남음식,"음식이 엄청 빨리나와요!
양이 진짜 많습니다.. 둘이서 배불러서 다 못먹음요ㅠ
진짜 맛있구 최고에요!",6.13.목
베트남음식,쌀국수로 유명한 땀땀! 강남 본점만 있다 점점 체인이 생겨 나더니~~ 다른 지점 가서 곱창쌀국수 먹어 봤는 데 맛나더라고요.! 강남 본점도 매일 지나다니...,2.16.금
베트남음식,"얼큰하고 맛있게 매운 소곱창쌀국수 진짜 꼭 드세요. 마라향이 살짝 있는 편인데, 의외로 향신료 음식은 딱 질색하는 남친도 잘 먹는 음식 중 하나인지라, ...",2.15.목
베트남음식,"땀땀 워낙 유명해서 기대하고 방문했는데 역시 맛있
었어요!! 음식도 빨리나오고 매장 직원, 매니저님 너무
친절하셔서 다음에 또 친구랑 함께 방문하기로 ...",4.12.금
베트남음식,"딱 웨이팅 없을 때 타이밍 좋게 들어갔는데, 직원분들 모두 친절하시고 화이팅 넘치셔서 먹는데도 즐거웠답 니다~ 양지쌀국수 기본에 코코넛 쉬림프와 크...",3.5.화
베트남음식,토요일 5시정도 첫방문이였고 이날따라 비가 많이 와 서 그런지 여유자리는 많았습니다 보양과 곱창을 시 켰고 5분도 지나지않아 나온거 같아요! 맛은 솔...,5.11.토
베트남음식,쌀국수는 여기가 1등입니다,6.26.수
베트남음식,"양도 많고 독특하고 특별한 메뉴가 있고 맛도있고 
친절하시고 맘에드는 맛집입니다.
담에 또 가겠습니다.",4.20.토
베트남음식,"맛있게 먹었어요^^
재방문 의사 100%",5.9.목
베트남음식,예전에 곱창국수 먹으러갔을때 한참 웨이팅 하고 들 어갔었는데 점심 경 지나가다 빈테이블 보자마자 뛰 쳐들어감!! 볶음쌀국수가 있었던거같은데?! 안...,5.27.월
베트남음식,진짜 미친 존맛탱 감기걸렸었는데 소힘줄보양쌀국수 먹고 감기가 싹 나은것 같아요 스지양도 많고 국물도 깊고 매운프라이드 바쿠테랑 같이 곁들여 먹으...,2.12.월
베트남음식,"양이진짜많아요
배터져요 곱도 짱많👍",6.22.토
베트남음식,"직화 소고기 쌀국수, 돼지고기 덮밥, 프라이드 바쿠테 먹었습니다! 전부 맛있었지만 그중에서 완전 반했던 건 프라이드 바쿠테… 정말 맛있었어요! 달달하...",2.5.월
베트남음식,"매운 소곱창 쌀국수 진짜 취향저격이에요
면추가 숙주추가 되어서 세상 배터지게 먹었어요
분짜도 별미고 베트남맥주있어 좋아요 !!!",3.13.수
베트남음식,강남역에 독보적인 외관과 시그니쳐메뉴인 매운 소곱 창 쌀국수의 맛을 자랑하는 강남역 맛집 땀땀의 명성 은 아직도 죽지 않았더라구요. 양도 독보적이고...,1.29.월
베트남음식,목요일 오후 2시쯤 방문했는데 바로 들어갈 수 있었네 요! 쌀국수 치고 가격이 꽤 나가서 놀랐는데 양이 진짜 엄청 많아요.. 제가 많이 먹는 편이 아니긴한데 ...,2.15.목
베트남음식,"꽤 맛있어요! 마라 향 강합니당 생각보다 많이 맵진않
아서 평소에 매운맛 즐긴다 싶으시면 한단계 올리셔
도 될듯! 다음번에 가면 또 먹을거같아요",3.30.토
베트남음식,보양쌀국수랑 매운쪽갈비쌀국수 먹으면서 돼지갈비 튀김도 먹어보았습니다 강남 쌀국수 맛집 땀땀 전에 방문했을때 안먹어본 메뉴들로 먹어봤는데 고...,2.12.월
베트남음식,엄청 빨리 나오고 맛있었어요!,6.15.토
베트남음식,"매콤한 국물에 한우소곱창이 가득!!
너무 맛있게 먹고 왔어요!!",4.15.월
베트남음식,다른 쌀국수 브랜드도 먹어봤지만 땀땀이 제일 맛있 었습니다. 곱창과 쌀국수가 이렇게 잘 어울리는 조합 이었다니ㅠㅠ 그리고 국수에 고기 양도 정말 많...,4.21.일
베트남음식,웨이팅 할 만한 맛집이었네요. 양많고 2명이서 쌀국수 하나 바쿠테 하나씩 주문하니 배불러요. 바쿠테는 1 단계로 주문해도 맵기보다 달달합니다. 쌀국수 ...,2.17.토
베트남음식,왜 사람들이 많지? 밋밋한 쌀국수에 뭉글뭉글 느끼한 곱창 쌀국수에 맛있는 곳이 아닌데 왜들 오나 싶었더 니 줄서는 식당이라는 티비에 나오고 그걸로 바...,6.6.목
베트남음식,https://blog.naver.com/softmusclecow/223395039293?trackingCode=blog_bloghome_searchlist,3.23.토
베트남음식,"소곱창 쌀국수. 정말 맛있네요
국수보다 곱창이 맛있어요
냄새도 안 나고 아주 맛있게. 먹었어요",5.21.화
베트남음식,친구를 오랜만에 만나서 반가운 마음에 번호표 먼저 수령하라는 안내를 못보고 줄서있다가 뒤늦게 받았어 요 가시는 분들 번호표 먼저❗️받으셔요😆 음...,2.24.토
이탈리아음식,강남역 점심 맛집으로 통하는 곳 #강남역파스타 맛집 마초쉐프 강남본점의 삼겹살스테이크는 진짜 가성비 가 대단히도 좋은 점심식사 메뉴이네요!! 고기 ...,5.8.수
이탈리아음식,"커플세트로 먹었음! 삽겹스테이크 주문하니까 불쇼도 보여주고,,, 로제파스타 먹고싶었는데 맛있다 ! 매장 의 분위기는 어둡지만 손님이 되게 많음! 근데 ...",5.15.수
이탈리아음식,친구랑 점심시간에 방문했는데 예약하고 방문하면 창 가자리를 주세요 시그니처인 삼겹바베큐시키면 불쇼 해주시고! 고민하다 리코타치즈샐러드시켰는...,5.16.목
이탈리아음식,마초라는 가게명처럼 화끈한 퍼포먼스의 삼겹스테이크를 꼭 드셔보세요!! 스텔라피자는 화덕에 구워 쫄깃하면서 바삭바삭한 식감이 좋았어요👍👍,6.12.수
이탈리아음식,진짜 맛있어용 불쇼가 매력적인 곳이에요. 이벤트 때 방문해도 좋을 것 같은 곳 강남역 근처라 방문하기도 편하고 무엇보다 메뉴 양도 많고 넘넘 조항!!>_<,5.13.월
이탈리아음식,"배고파서 먼저 나온음식부터 먹다보니 생각나서 늦게 나마 찍은 사진ㅋ 음식들 샐러드,피자까지 넘넘 맛있 었어요~~와인도 맥주도 좋았습니다. 딸이 추천...",6.26.수
이탈리아음식,"https://m.blog.naver.com/ejy13/223457974069
마초셰프는 언제나, 누구나 가도 늘 만족합니다.",5.22.수
이탈리아음식,"강남에서 가성비도 좋고 맛도 있고 양도 푸짐해서 자
주 방문하는 곳이에요~~ 엄청 특별한 맛은 아니지만 
보장된 맛 ☺️👍🏻 항상 친절하셔서 좋아요 🫶🏻",4.11.목
이탈리아음식,"불쇼도 해주시고 볼거리 먹거리 다 만족했습니다.
강남 복작거리는데 층고도 높아서 시원하고
탁트인 창가자리에서 여유롭게 점심 먹으니 좋아요",4.18.목
이탈리아음식,"음식이 정말 맛있고! 테이블간 간격도 여유있구, 매장 도 넓어서 친목하기에 좋아요! 내부에 자리는 있지만 사람을 조절하면서 입장시켜주시더라구요! 강...",2.18.일
이탈리아음식,^^ 불쇼도 보여줘서 재미도 있구 맛도 있구 분위기두 좋았어요~~~ ㅎㅎㅎ,5.18.토
이탈리아음식,스테이크 맛있었고 불쇼덕에 재미있는 식사시간이 되었지만 알콜을 너무 많이 부은 탓인지 고기몇점에 서 알콜향이 살짝 나서 입맛이 확 달아났어요 ...,6.1.토
이탈리아음식,"친구 추천으로 처음방문해봤는데 너무 맛있더라고요
~~ 앞으로 자주 갈 것 같아요! 데이트하기에도 좋을것
같아요♡",5.13.월
이탈리아음식,"커플 세트 시켜서 바질페스토파스타, 마초삼겹스테이 크먹었는데 맛있었어요~ 파스타 약 많아 보였는데 맛 있어서 다 잘 먹었어요~ 조용한 분위기는 아니...",3.9.토
이탈리아음식,"마초삼겹스테이크는 찐입니다!!!
꼭 드셔야 해요!!!",6.12.수
이탈리아음식,분위기 좋고. 특히 삼겹스테이크 불붙일 땐 짜릿한 기쁨이. 물론 맛도 좋다. 와인이나 맥주 리스트가 적다는게 흠이라면 흠.,6.18.화
이탈리아음식,"추천받아서왔는데 너무맛있어용 
파스타도너무맛있고~ 피자도굿이에용~",3.29.금
이탈리아음식,"여러번 재방문하는데 늘 맛있어요. 삼겹스테이크는 
겉바 속촉 미쳤구요, 스텔라피자는 너무 헤비하지 않
은 가벼운 맛에 도우가 쫄깃해요",3.1.금
이탈리아음식,"4인팟으로 예약방문 했습니다!! :) 피자, 파스타, 리조 또, 스테이크 시켜서 배부르게 먹었어요 :) 양도 많고 맛있고, 가격도 적당해서 좋았습니다. 테이블 ...",3.1.금
이탈리아음식,친구가 지인 추천 통해서 방문했는데 진짜 너무 맛있 네요..!! 여기 한 번 오면 열댓번은 더 와야할 것 같아 요.. 스테이크 무조건 먹어야하고…! 파스타도 ...,1.20.토
이탈리아음식,어른 셋이서 강남 한복판에서 배터지게 먹고 8만원대. 가성비도 나쁘지 않고 맛도 좋았습니다. 언덕에 있어 강남역에서 다소 걸어가야하나 주차비가 비싸...,5.29.수
이탈리아음식,"오랜만에 갔는데 여전히 맛있더라구요😊
매운치킨파스타 양이 많고, 먹는 동안 식지 않고 꽤 오랫동안 뜨거워서 맛있게 먹었어요:)",2.18.일
이탈리아음식,일명 불타는 스테이크 ㅋㅋㅋ 맛잇어요 빨간소스 제 최애입니다 직원분도 친절햇어요 테이블 사이 간격도 멀어서 쾌적하게 먹엇어요 데이트나 단체모임...,2.16.금
이탈리아음식,맛있고 푸짐해요!,5.1.수
이탈리아음식,"검색리뷰가 좋아서 들렀는데 진짜 맛있네요. 삼겹살
스테이크 불쇼도 재밌고 음식도 다 괜찮아요. 한쌈피
자 강추요. 야채 잘안먹는 초딩들도 잘먹었어요.",2.3.토
이탈리아음식,오픈런했어요!!! 너무 맛있어요~! 깔끔해요! 스텔라피자 추천합니다! 고구마무스있는 피자 좋아요~! 삼겹살스테이크도 강추합니다!!!,2.24.토
이탈리아음식,"맛없는 매뉴가 없네요 역시 믿고 먹는 마초쉐프!! 직
원분들도 친절하시고 매장도 너무 깔끔해요 자알~~~
~묵었습니다!!!",5.28.화
이탈리아음식,남자친구 생일 기념으로 왔습니다~ 배부르고 맛있게 먹었습니다! 특별한 맛은 아니지만 빠르게 나오고 메뉴도 많아서 다양하게 먹어볼 수 있을 것 같아요~,3.15.금
이탈리아음식,"봉골레랑 크림 치킨 파스타 맛있어요! 샐러드소스도 맛있어서 뭔지 궁금하고ㅋㅋㅋㅋ
매장도 넓어서 편하고 자주 방문하고 싶네요 강추!!",3.9.토
이탈리아음식,"단골이에요 먹을때마다 맛잇어툐 삼겹살 굳 한 5번 온
 듯해요 또갈게요",2.9.금
이탈리아음식,투게더세트에서 소고기큐브 /쉬림프 로제파스타/ 한 쌈피자에 소불고기 토핑으로 먹었어요 숯불향 소고 기 넘 맛있고 파스타 간이 딱 좋았어요 한쌈피...,23.12.29.금.금
이탈리아음식,커플세트에 파스타 추가해서 먹었어요 가성비 넘 추 천합니다!! 강남역 맛있는 파스타집 없어서 맨날 고민 했는데 이제 여기로 올 것 같아요~~ 파스타는...,23.12.28.목.목
